Customer ID,Status,days_ago_joined,Age,accum_points,points_per_day,days_ago_last_arrived,arrivals_count,Australia,China,Hong Kong,Indonesia,Japan,Malaysia,Philippines,Singapore,Taiwan,Thailand,United Arab Emirates,United States of America,Diamond,Jade,Platinum,Royal,Ruby
22670,1,817,38,16400,20.07,185,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22672,1,817,39,14500,17.75,283,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22673,0,817,42,15900,19.46,651,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22675,1,817,35,4200,5.14,169,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22676,1,817,41,19640,24.04,272,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22677,0,817,27,0,0,272,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22678,1,817,42,67700,82.86,27,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22679,1,817,36,11100,13.59,353,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22680,1,817,42,26000,31.82,255,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22682,1,817,54,45600,55.81,-51,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22683,1,817,44,50700,62.06,100,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22684,0,817,42,5600,6.85,740,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22685,1,817,67,6100,7.47,-204,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22696,1,91,35,0,0,-204,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22702,1,285,44,0,0,-204,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22704,1,91,38,0,0,-204,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22708,1,138,33,0,0,-204,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22718,1,306,37,0,0,-204,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22720,1,275,35,7700,28,83,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22723,1,810,32,7300,9.01,330,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22724,1,810,30,21800,26.91,401,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22726,0,810,41,0,0,148,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22727,1,810,35,14350,17.72,29,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
22728,1,810,31,17400,21.48,378,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22729,1,810,45,23200,28.64,294,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22730,1,810,39,71200,87.9,465,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22731,1,810,32,26550,32.78,71,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22732,1,810,45,22800,28.15,304,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22734,1,810,37,62000,76.54,97,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22735,1,810,38,20700,25.56,150,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22738,1,810,39,15400,19.01,268,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22739,0,810,34,21800,26.91,464,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22740,1,810,32,14650,18.09,-150,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22741,1,810,66,35700,44.07,-111,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22742,1,810,39,4500,5.56,464,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22743,1,810,39,13250,16.36,114,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22744,1,810,53,11600,14.32,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22745,1,810,41,0,0,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22746,1,810,40,36950,45.62,303,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22747,1,810,53,24500,30.25,144,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22748,1,810,34,17000,20.99,-149,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22749,1,810,38,8900,10.99,465,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22750,0,810,43,0,0,465,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22751,1,810,44,10600,13.09,129,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22752,1,810,37,20900,25.8,-23,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
22753,0,810,44,0,0,-23,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22755,1,810,49,42700,52.72,460,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22756,1,810,39,11700,14.44,467,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22757,1,810,39,14400,17.78,452,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22758,1,810,40,14400,17.78,392,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22759,1,810,36,16000,19.75,205,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22760,0,810,43,20000,24.69,591,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22762,1,810,43,13800,17.04,457,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22763,1,810,53,24200,29.88,106,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22764,1,810,40,14000,17.28,461,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22765,1,810,35,27900,34.44,270,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22766,1,810,47,21500,26.54,81,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22768,1,810,37,43600,53.83,-282,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22769,1,810,41,46600,57.53,121,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22770,1,810,35,42700,52.72,37,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22777,1,264,31,0,0,37,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22778,1,428,41,6600,15.42,270,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22781,1,236,36,0,0,270,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22786,1,236,47,0,0,270,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
22791,1,264,34,9850,37.31,-94,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22796,1,336,41,6400,19.05,83,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22803,1,257,45,0,0,83,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22807,1,376,39,0,0,83,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22815,1,803,48,0,0,83,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22816,1,803,37,68060,84.76,73,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22817,1,803,39,11750,14.63,-274,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22818,1,803,38,34300,42.71,38,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22819,1,803,41,50600,63.01,461,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22820,1,803,38,7600,9.46,639,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22821,1,803,45,20100,25.03,79,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22823,1,803,37,16900,21.05,471,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22824,1,803,51,17500,21.79,368,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22825,1,803,34,14750,18.37,461,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22826,1,803,36,72250,89.98,-234,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22827,1,803,51,0,0,-234,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22828,1,803,58,13650,17,84,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22829,0,803,31,0,0,84,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22830,0,803,43,6300,7.85,709,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22832,1,803,31,170700,212.58,78,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22834,0,803,34,0,0,78,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22835,1,803,43,20420,25.43,294,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22836,1,803,45,0,0,294,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22837,1,803,44,11600,14.45,576,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22838,1,803,52,9000,11.21,152,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22839,1,803,40,30850,38.42,-76,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22840,1,803,35,46400,57.78,73,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22841,1,803,36,24600,30.64,509,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22842,1,803,31,9000,11.21,363,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22843,1,803,35,59100,73.6,209,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22844,1,803,36,0,0,209,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22845,1,803,39,18000,22.42,459,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22846,0,803,36,0,0,459,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22847,1,803,41,106300,132.38,72,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22848,1,803,35,15600,19.43,123,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22849,1,803,45,33150,41.28,73,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22850,1,803,54,31730,39.51,-278,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22851,0,803,28,0,0,-278,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22852,1,803,32,20550,25.59,-264,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22853,1,803,34,47300,58.9,218,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22854,1,803,36,37050,46.14,178,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22855,1,803,48,39100,48.69,-78,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22857,0,327,36,0,0,-287,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22865,1,91,38,9600,105.49,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22871,1,397,47,25800,64.99,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22887,1,75,35,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22888,1,793,35,12100,15.26,402,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
22889,1,793,48,45250,57.06,94,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22890,1,793,34,51900,65.45,-97,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22891,1,793,47,13150,16.58,297,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22892,1,793,50,63500,80.08,-95,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22893,1,793,50,4500,5.67,205,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22894,1,793,34,95950,121,-91,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22895,1,793,44,11000,13.87,458,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22896,1,793,41,40800,51.45,70,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22897,1,793,39,55900,70.49,-150,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22898,1,793,30,7200,9.08,69,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22899,1,793,39,14500,18.28,71,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22900,1,793,45,73400,92.56,246,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22902,1,793,51,45700,57.63,213,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22903,1,793,41,27200,34.3,139,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22904,1,793,46,15300,19.29,-111,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22905,0,793,42,0,0,-111,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22906,1,793,36,16550,20.87,454,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22907,1,793,36,5100,6.43,450,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22908,1,793,46,19450,24.53,-36,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22909,1,793,33,0,0,-36,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22910,1,793,43,33500,42.24,81,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22911,0,793,32,0,0,81,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22913,1,793,31,43900,55.36,254,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22914,1,793,48,46650,58.83,-109,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22915,1,793,33,8000,10.09,491,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22917,1,793,38,23140,29.18,454,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22918,1,793,38,13100,16.52,107,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22919,1,793,40,6850,8.64,252,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22920,1,793,42,40700,51.32,70,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22922,1,793,37,12450,15.7,413,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22923,1,793,56,17650,22.26,516,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22924,1,793,36,20600,25.98,82,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22925,1,793,42,18000,22.7,717,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22926,1,793,45,8100,10.21,456,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22927,1,793,35,14150,17.84,-1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22929,1,793,30,9650,12.17,227,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22930,1,793,36,15750,19.86,81,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22931,1,793,55,25700,32.41,-24,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22932,1,793,45,0,0,-24,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22933,1,793,50,27600,34.8,73,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22935,1,793,37,36500,46.03,-68,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22936,1,793,35,3300,4.16,106,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22937,1,793,38,13200,16.65,476,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22953,1,292,59,0,0,476,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22960,1,488,49,0,0,476,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22966,1,446,41,0,0,476,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22972,1,428,43,21750,50.82,68,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22984,1,327,35,13600,41.59,213,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22987,1,257,46,31650,123.15,-203,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22995,1,786,42,30200,38.42,-276,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22997,1,786,57,16200,20.61,155,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22999,1,786,39,32200,40.97,56,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23000,1,786,36,14200,18.07,27,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23001,1,786,46,20600,26.21,41,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
23002,1,786,37,42700,54.33,55,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23003,1,786,34,5600,7.12,271,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23004,1,786,57,10200,12.98,468,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23005,1,786,65,7000,8.91,71,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23006,0,786,45,0,0,71,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23007,1,786,40,6950,8.84,475,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23013,1,327,60,0,0,475,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23014,1,327,38,0,0,475,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23015,1,103,31,0,0,475,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23017,1,292,34,0,0,475,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23019,1,229,49,0,0,475,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23026,0,779,30,0,0,475,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23027,1,779,61,2600,3.34,672,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23028,1,779,35,8800,11.3,450,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23029,1,779,33,44200,56.74,208,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23030,1,779,43,34300,44.03,4,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23031,1,779,32,39150,50.26,174,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23032,1,779,40,15700,20.15,526,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23033,1,779,33,31250,40.12,135,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23034,1,779,49,19350,24.84,137,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23035,1,779,51,9050,11.62,-150,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23036,1,779,36,48200,61.87,51,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23037,1,779,34,20600,26.44,314,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23039,1,779,46,12000,15.4,209,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23043,1,244,44,0,0,209,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23044,1,145,60,0,0,209,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
23052,1,131,34,0,0,209,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23062,1,183,36,0,0,209,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23065,1,772,35,6000,7.77,521,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23067,1,772,53,16800,21.76,453,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23068,1,772,41,22700,29.4,16,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23069,0,772,32,0,0,16,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23071,1,772,37,27100,35.1,148,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23072,0,772,36,0,0,148,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23073,1,772,33,26300,34.07,48,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23074,1,772,36,27900,36.14,90,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23075,1,772,30,19650,25.45,250,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23076,1,772,33,11750,15.22,193,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23077,1,772,36,6400,8.29,423,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23078,1,772,43,37090,48.04,393,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23079,1,772,39,16400,21.24,51,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23080,1,772,53,15400,19.95,254,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23081,1,772,42,15200,19.69,323,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23086,1,91,45,0,0,323,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23095,1,336,47,0,0,323,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23098,1,355,39,6900,19.44,119,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23108,1,810,43,38900,48.02,123,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23109,1,762,48,12000,15.75,293,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23110,1,762,45,47080,61.78,75,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23111,1,762,36,19300,25.33,84,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23115,1,762,33,27850,36.55,67,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23116,1,762,34,3000,3.94,714,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23117,1,762,36,0,0,714,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23118,1,762,33,24650,32.35,238,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23119,1,762,41,24700,32.41,-199,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23120,1,762,39,53560,70.29,72,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23121,1,762,34,20450,26.84,37,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23122,1,762,29,48700,63.91,34,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23123,1,762,35,61050,80.12,-75,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23124,1,762,37,14600,19.16,-198,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23125,1,762,37,14500,19.03,419,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23126,1,762,39,12250,16.08,-45,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
23127,1,762,36,9800,12.86,59,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23129,1,762,41,12900,16.93,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23130,1,762,42,47600,62.47,71,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23131,1,762,62,80550,105.71,-90,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23132,1,762,59,18300,24.02,46,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23133,1,762,33,13400,17.59,-4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
23135,1,762,42,40210,52.77,167,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23136,1,762,33,35050,46,-152,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23138,1,762,42,40550,53.22,73,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23139,1,762,43,13800,18.11,611,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23140,1,762,43,56800,74.54,31,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23142,1,762,42,49700,65.22,69,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23143,1,762,46,25900,33.99,261,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23145,1,762,44,37600,49.34,-127,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23146,1,762,45,19050,25,44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23148,1,762,55,35000,45.93,122,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23150,1,762,41,11400,14.96,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23157,1,390,44,25600,65.64,-88,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23158,1,495,46,11600,23.43,247,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
23162,1,47,40,0,0,-185,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23166,1,264,42,0,0,-185,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23178,1,215,34,0,0,-185,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23190,1,250,50,0,0,-185,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23191,1,754,39,3900,5.17,348,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23192,1,754,37,12000,15.92,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23193,1,754,57,19850,26.33,35,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23194,1,754,36,0,0,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23195,1,754,39,11750,15.58,618,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23196,1,754,43,0,0,618,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
23197,1,754,40,31100,41.25,33,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23198,1,754,39,38750,51.39,113,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
